EVENT_ID,CZ_NAME_STR,COUNTY,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1168446,CENTRAL DOUGLAS COUNTY (ZONE),Douglas,3/4/2024,1000,Winter Storm, , ,0,0,0,0,OR,PST-8, ,190033,Z,23,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
968866,CENTRAL OREGON (ZONE),Deschutes,6/27/2021,0,Excessive Heat, , ,2,0,0,0,OR,PST-8, ,160263,Z,511,PDT,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,2359, , , , ,"Calculated heat risk values at a GHCN in Bend, OR and at the Redmond Airport recorded several consecutive days between June 27th through June 30th of temperatures that met or exceeded excessive heat warning criteria. Many locations, including those of RAWS and NWS sites recorded multiple days of daily high temperatures over 105 degrees. In the Bend, OR area on June 28th, two fatalities reported were attributed to the excessive heat.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",40
1049412,CENTRAL OREGON (ZONE),Deschutes,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,511,PDT,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2359, , , , ,Calculated heat risk values at the Bend and Redmond GHCN sites recorded several days between July 28th through the Aug. 1st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",76
1053428,CENTRAL OREGON (ZONE),Deschutes,8/1/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173552,Z,511,PDT,0,0,Official NWS Observations, , , , , , , , ,8/1/2022,2359, , , , ,Calculated heat risk values at the Bend and Redmond GHCN sites recorded several days between July 28th through the Aug. 1st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",92
1060417,CENTRAL OREGON (ZONE),Deschutes,10/23/2022,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,174909,Z,511,PDT,0,0,AWOS,,,,,,,,,,,,,,,,,
1145971,CENTRAL OREGON (ZONE),Deschutes,10/25/2023,2310,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186746,Z,511,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
1217557,CENTRAL OREGON (ZONE),Deschutes,9/30/2024,350,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,196839,Z,511,PDT,0,0,ASOS,,,,,,,,,,,,,,,,,
965965,CENTRAL OREGON COAST (ZONE),Lincoln,6/26/2021,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,2,PQR,0,1,Broadcast Media, , , , , , , , ,6/27/2021,1800, , , , ,"Temperatures across the area reached into the 90s. This led to many people seeking locations to cool off. A middle-aged woman drowned on Monday, June 28.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",35
808882,CENTRAL OREGON COAST (ZONE),Lincoln,2/9/2019,600,Winter Weather, , ,0,0,0,0,OR,PST-8, ,134972,Z,2,PQR,2,1,Law Enforcement,,,,,,,,,,,,,,,,,
961837,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,6/26/2021,1200,Excessive Heat, , ,16,0,0,0,OR,PST-8, ,158241,Z,7,PQR,0,2,ASOS, , , , , , , , ,6/29/2021,1800, , , , ,"Temperatures across the area warmed into the 100s to mid 110s over a three day period. Record breaking temperatures up to 117 degrees were recorded in Salem, OR. A total of 18 heat related deaths were reported, including two middle aged men who drowned in the Willamette River on Saturday, June 26.","A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",32
981000,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,8/11/2021,1400,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161089,Z,7,PQR,0,1,Broadcast Media, , , , , , , , ,8/12/2021,2000, , , , ,"A 22-year-old California man drowned at Scotts Mill City Park in Marion County Wednesday, August 11th. Deputies say children were swimming in the water at the base of the falls around 3 p.m. when they spotted what appeared to be a man underneath the water.  Clackamas County Sheriff���s Office Dive Team responded to the scene and recovered the body of an adult male. He was found in approximately eight feet of water directly below the falls. The high temperature at Salem (KSLE) was 103 degrees on the 11th and 12th.","Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",61
1047048,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,7/28/2022,0,Excessive Heat, , ,4,0,0,0,OR,PST-8, ,172461,Z,7,PQR,0,0,County Official, , , , , , , , ,7/30/2022,2359, , , , ,Four suspected heat related deaths occurred in Marion county.,"A prolonged heatwave developed as strong high pressure formed over the Pacific Northwest. This event was most notable by it's duration.  High temperatures around 100 degrees persisted for a week for much of the northwest Oregon and southwest Washington, except the coast.  Heat indicies ranged from 95 to 105 degrees during the afternoons. This resulted in several suspected deaths related to the heat.  The heatwave lasted through the end of the month.",89
939994,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,1/26/2021,1300,Winter Weather, , ,0,0,0,0,OR,PST-8, ,155511,Z,7,PQR,0,0,Public,,,,,,,,,,,,,,,,,
1094002,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,12/22/2022,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,177512,Z,7,PQR,0,0,CoCoRaHS,,,,,,,,,,,,,,,,,
1170716,CENTRAL WILLAMETTE VALLEY (ZONE),Marion,1/13/2024,500,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188523,Z,7,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176564,CLACKAMAS COUNTY CASCADE FOOTHILLS (ZONE),Clackamas,4/17/2024,101,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191141,Z,123,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
965967,COAST RANGE OF NW OREGON (ZONE),Clatsop,6/26/2021,1000,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,158241,Z,3,PQR,0,0,Mesonet, , , , , , , , ,6/28/2021,1800, , , , ,Very hot temperatures. There were three days with maximum temperatures greater than 100 degrees measured at several stations. The hottest day was on June 28 where temperatures peaked around 111 degrees. The minimum temperatures were warm as well with nighttime temperatures in the 70s on June 27 and June 28.,"A high pressure heat dome over the region led to stretch of extreme heat, shattering records from June 26 through June 29. All time max temperatures were broken by 8 to 10 degrees. Widespread fatalities occurred due to the heat (123 in total), as many were without air-conditioning, as well as an increase in the number of drownings. Widespread closures and postponements of businesses and events also occurred. Multnomah County had the largest number of fatalities in the state with 73 deaths directly related to the heat.",23
980999,COAST RANGE OF NW OREGON (ZONE),Clatsop,8/11/2021,1400,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,161089,Z,3,PQR,0,0,Department of Highways, , , , , , , , ,8/12/2021,2000, , , , ,The ODOT sensor along highway 26 at the Sunset Summit Rest Area (ODT96) reported 101 degrees on the 11th and 12th.,"Hot weather began to develop August 9, peaking August 11-12, but temperatures continued above normal into the weekend. Peak afternoon temperatures of 100 to 105 degrees drove people to seek relief in or near bodies of water. Heat caused slowdowns on the MAX light rail (Portland metro area) systems, and some businesses did close due to the heat. Cooling shelters were opened in several counties.",65
946341,COAST RANGE OF NW OREGON (ZONE),Clatsop,2/11/2021,1200,Winter Storm, , ,0,0,100000,0,OR,PST-8, ,156618,Z,3,PQR,0,0,Public,,,,,,,,,,,,,,,,,
1025873,COAST RANGE OF NW OREGON (ZONE),Clatsop,4/10/2022,1900,Winter Storm, , ,0,0,0,0,OR,PST-8, ,166832,Z,3,PQR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1093997,COAST RANGE OF NW OREGON (ZONE),Clatsop,12/22/2022,1900,Winter Storm, , ,0,0,0,0,OR,PST-8, ,177512,Z,3,PQR,0,0,CoCoRaHS,,,,,,,,,,,,,,,,,
1170717,COAST RANGE OF NW OREGON (ZONE),Clatsop,1/13/2024,600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188523,Z,3,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1128619,CURRY COUNTY COAST (ZONE),Curry,8/13/2023,1200,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,184355,Z,22,MFR,0,0,Official NWS Observations, , , , , , , , ,8/17/2023,400, , , , ,"On 08/13/23, reported low temperatures ranged from 52 to 58 degrees. Reported high temperatures ranged from 63 to 81 degrees. On 08/14/23, reported low temperatures ranged from 52 to 61 degrees. Reported high temperatures ranged from 63 to 82 degrees. On 08/15/23, reported low temperatures ranged from 58 to 61 degrees. Reported high temperatures ranged from 76 to 91 degrees. On 08/16/23, reported low temperatures ranged from 58 to 61 degrees. Reported high temperatures ranged from 70 to 89 degrees.",Strong persistent ridging over the Pacific Northwest supported a prolonged heat wave over inland portions of southwest Oregon.,116
1206107,CURRY COUNTY COAST (ZONE),Curry,7/4/2024,800,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,194907,Z,22,MFR,0,0,Official NWS Observations, , , , , , , , ,7/6/2024,1645, , , , ,"Strong high pressure brought excessive heat to the Curry County Coast from July 4th through July 6th. The excessive heat extended all the way to the beaches at Brookings with a Chetco Effect of downslope northeast winds. Low temperatures were in the lower 50s to mid 70s, and high temperatures mainly in the lower 80s to mid 90s.",A persistent ridge over the western states with an associated thermal trough extending from northern California into southern Oregon brought a long-duration heat wave.,124
731077,CURRY COUNTY COAST (ZONE),Curry,2/19/2018,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122133,Z,22,MFR,0,0,Official NWS Observations,,County,,,,,,,,,,,,,,,
731079,CURRY COUNTY COAST (ZONE),Curry,2/20/2018,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122134,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
732118,CURRY COUNTY COAST (ZONE),Curry,2/22/2018,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122279,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
734404,CURRY COUNTY COAST (ZONE),Curry,2/26/2018,2300,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,122280,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
798138,CURRY COUNTY COAST (ZONE),Curry,2/18/2019,200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,133392,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
858653,CURRY COUNTY COAST (ZONE),Curry,11/28/2019,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,143133,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
871204,CURRY COUNTY COAST (ZONE),Curry,2/4/2020,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,144494,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
990365,CURRY COUNTY COAST (ZONE),Curry,12/27/2021,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164044,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
990745,CURRY COUNTY COAST (ZONE),Curry,12/30/2021,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164099,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
991026,CURRY COUNTY COAST (ZONE),Curry,1/1/2022,100,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,164156,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
999094,CURRY COUNTY COAST (ZONE),Curry,2/22/2022,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165306,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
999612,CURRY COUNTY COAST (ZONE),Curry,2/23/2022,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,165307,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1007872,CURRY COUNTY COAST (ZONE),Curry,4/15/2022,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,166629,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1068471,CURRY COUNTY COAST (ZONE),Curry,12/15/2022,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,175013,Z,22,MFR,0,0,ASOS,,,,,,,,,,,,,,,,,
1080521,CURRY COUNTY COAST (ZONE),Curry,1/29/2023,1900,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,177654,Z,22,MFR,0,0,RAWS,,,,,,,,,,,,,,,,,
1083700,CURRY COUNTY COAST (ZONE),Curry,2/1/2023,1,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178162,Z,22,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083712,CURRY COUNTY COAST (ZONE),Curry,2/15/2023,56,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178163,Z,22,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083711,CURRY COUNTY COAST (ZONE),Curry,2/15/2023,2215,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178164,Z,22,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083709,CURRY COUNTY COAST (ZONE),Curry,2/23/2023,2215,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178165,Z,22,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1083710,CURRY COUNTY COAST (ZONE),Curry,2/24/2023,2215,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,178166,Z,22,MFR,0,0,Trained Spotter,,,,,,,,,,,,,,,,,
1089797,CURRY COUNTY COAST (ZONE),Curry,3/4/2023,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179017,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1089806,CURRY COUNTY COAST (ZONE),Curry,3/7/2023,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179019,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1089842,CURRY COUNTY COAST (ZONE),Curry,3/27/2023,1600,Winter Storm, , ,0,0,0,0,OR,PST-8, ,179025,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1095749,CURRY COUNTY COAST (ZONE),Curry,4/13/2023,323,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,179415,Z,22,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1147678,CURRY COUNTY COAST (ZONE),Curry,11/26/2023,0,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186974,Z,22,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1147681,CURRY COUNTY COAST (ZONE),Curry,11/26/2023,2200,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,186975,Z,22,MFR,0,0,Utility Company,,,,,,,,,,,,,,,,,
1168251,CURRY COUNTY COAST (ZONE),Curry,3/7/2024,321,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,190027,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1168253,CURRY COUNTY COAST (ZONE),Curry,3/8/2024,500,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,190028,Z,22,MFR,0,0,Official NWS Observations,,,,,,,,,,,,,,,,,
1176557,EAST CENTRAL WILLAMETTE VALLEY (ZONE),Linn,4/5/2024,130,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191137,Z,115,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176892,EAST CENTRAL WILLAMETTE VALLEY (ZONE),Linn,4/17/2024,303,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191141,Z,115,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
1176566,EAST PORTLAND METRO (ZONE),Multnomah,4/17/2024,430,Frost/Freeze, , ,0,0,0,0,OR,PST-8, ,191141,Z,112,PQR,0,0,Mesonet,,,,,,,,,,,,,,,,,
968864,EAST SLOPES OF THE OREGON CASCADES (ZONE),Deschutes,6/26/2021,1300,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,509,PDT,0,0,Official NWS Observations, , , , , , , , ,6/30/2021,2359, , , , ,"Many RAWS stations across the zone recorded consecutive maximum daily high temperatures over 95 degrees through the period, with several RAWS sites recording multiple consecutive days of maximum daily high temperatures over 105 degrees.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",39
1049411,EAST SLOPES OF THE OREGON CASCADES (ZONE),Deschutes,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,509,PDT,0,0,RAWS, , , , , , , , ,7/31/2022,2359, , , , ,Multiple RAWS stations across the zone recorded consecutive maximum daily high temperatures of 95 degrees or greater temperatures from July 25th through the 31st.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",72
1053483,EAST SLOPES OF THE OREGON CASCADES (ZONE),Deschutes,8/7/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173565,Z,509,PDT,0,0,RAWS, , , , , , , , ,8/8/2022,2359, , , , ,The Colgate RAWS recorded consecutive maximum daily temperatures of 95 degrees or greater on Aug. 8th and 9th.,"High pressure from the four corners region extended northward into the Pacific Northwest, which resulted in well above normal temperatures across the region for several days. Many stations saw temperatures exceed critical heat risk thresholds, while stations in some mountain zones saw high temperatures consecutively meet or exceed 95 degrees under the strengthening high pressure aloft.",93
923889,EAST SLOPES OF THE OREGON CASCADES (ZONE),Deschutes,11/13/2020,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,153452,Z,509,PDT,0,0,SNOTEL,,,,,,,,,,,,,,,,,
1161844,EAST SLOPES OF THE OREGON CASCADES (ZONE),Deschutes,1/9/2024,400,Winter Storm, , ,0,0,0,0,OR,PST-8, ,188872,Z,509,PDT,0,0,CoCoRaHS,,,,,,,,,,,,,,,,,
969154,EASTERN COLUMBIA RIVER GORGE (ZONE),Wasco,6/25/2021,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,160263,Z,41,PDT,0,0,ASOS, , , , , , , , ,6/29/2021,2359, , , , ,"Calculated heat risk values at the KDLS ASOS recorded consecutive days between June 25th through June 29th  of temperatures that met or exceeded excessive heat warning criteria. Several locations including the KDLS ASOS recorded consecutive days over 110 degrees through the period, with KDLS recording 118 degrees on June 28th.","A strong upper level ridge of high pressure and a surface thermal trough brought several days of record high temperatures across the PacNW, with many locations in the lower and higher elevations experiencing extreme heat risk during this event. The multiple days of extreme heat risk has been attributed to several fatalities across the region.",12
1049396,EASTERN COLUMBIA RIVER GORGE (ZONE),Wasco,7/25/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,172843,Z,41,PDT,0,0,Official NWS Observations, , , , , , , , ,7/31/2022,2359, , , , ,Calculated heat risk values at the Dallesport Airport GHCN site recorded consecutive days between July 26th through Aug. 1st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",81
1053426,EASTERN COLUMBIA RIVER GORGE (ZONE),Wasco,8/1/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173552,Z,41,PDT,0,0,Official NWS Observations, , , , , , , , ,8/1/2022,2359, , , , ,Calculated heat risk values at the Dallesport Airport GHCN site recorded consecutive days between July 26th through Aug. 1st of temperatures that met or exceeded excessive heat warning criteria.,"A potent upper level ridge of high pressure moved over the region and persisted through the end of July and the first of August. Across the region, multiple areas in the lower elevations reached critical thresholds for heat risk, while many mountain zones saw consecutive days with high temperatures exceeding 95 degrees Fahrenheit.",91
1053485,EASTERN COLUMBIA RIVER GORGE (ZONE),Wasco,8/8/2022,0,Excessive Heat, , ,0,0,0,0,OR,PST-8, ,173565,Z,41,PDT,0,0,Official NWS Observations, , , , , , , , ,8/8/2022,2359, , , , ,Calculated heat risk values at the Dallesport Airport GHCN site recorded temperatures that met or exceeded excessive heat warning criteria on the 8th.,"High pressure from the four corners region extended northward into the Pacific Northwest, which resulted in well above normal temperatures across the region for several days. Many stations saw temperatures exceed critical heat risk thresholds, while stations in some mountain zones saw high temperatures consecutively meet or exceed 95 degrees under the strengthening high pressure aloft.",95
